artist,track_name,ms_played
Justin Bieber & Daniel Caesar & Giveon,Peaches,163073
Olivia Rodrigo,Traitor,151744
BTS,Butter,125500
SZA,Kill Bill,91224
Zach Bryan & Kacey Musgraves,I Remember Everything,5299
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,236145
Olivia Rodrigo,Drivers License,99650
Olivia Rodrigo,Deja Vu,14932
Internet Money & Gunna & Don Toliver & NAV,Lemonade,92410
Tom Odell,Another Love,18913
Kane Brown With Katelyn Brown,Thank God,88813
Roddy Ricch,The Box,256900
BTS,Butter,119862
Lil Durk & J Cole,All My Life,196299
David Guetta & Bebe Rexha,I'm Good (Blue),215192
Dua Lipa,Don't Start Now,199974
Em Beihold,Numb Little Bug,12834
Billie Eilish,Therefore I Am,6779
Jelly Roll,Need A Favor,146176
Saweetie & Doja Cat,Best Friend,127752
Taylor Swift,Lavender Haze,203881
Nicki Minaj,Super Freaky Girl,26956
Mariah Carey,All I Want For Christmas Is You,150792
Ed Sheeran,Shivers,58422
SAINt JHN,Roses,84379
Tate McRae,Greedy,184917
Olivia Rodrigo,Vampire,172610
Chris Brown,Under The Influence,65642
Nat King Cole,The Christmas Song (Merry Christmas To You),215231
Doja Cat,Woman,119295
Kenya Grace,Strangers,107395
Justin Bieber & Daniel Caesar & Giveon,Peaches,192211
Pop Smoke & Lil Baby & DaBaby,For The Night,112400
Olivia Rodrigo,Vampire,10493
Billie Eilish,Happier Than Ever,69166
Glass Animals,Heat Waves,62412
Jack Harlow,First Class,258369
Lil Nas X,Thats What I Want,91556
Bailey Zimmerman,Rock And A Hard Place,88677
Topic & A7S,Breaking Me,115328
Rihanna,Lift Me Up,28606
Morgan Wallen,You Proof,19633
Olivia Rodrigo,Good 4 U,201649
Harry Styles,As It Was,30991
Maroon 5,Memories,214745
Lady Gaga & Ariana Grande,Rain On Me,222679
Roddy Ricch,The Box,174972
Dua Lipa,Don't Start Now,161988
Chris Brown,Under The Influence,99296
Dua Lipa,Break My Heart,8438
Brenda Lee,Rockin' Around The Christmas Tree,277928
BTS,Butter,21351
Joji,Glimpse Of Us,79179
Rema,Calm Down,248677
Oliver Tree & Robin Schulz,Miss You,249227
Pop Smoke & Lil Baby & DaBaby,For The Night,116075
Harry Styles,Watermelon Sugar,197239
Bad Bunny,Titi me pregunto,271977
Camila Cabello & DaBaby,My Oh My,81761
Drake & Future & Young Thug,Way 2 Sexy,270743
Latto,Big Energy,299239
Coldplay & BTS,My Universe,103934
Billie Eilish,What Was I Made For?,113343
Billie Eilish,everything i wanted,90605
Rema & Selena Gomez,Calm Down,75052
David Kushner,Daylight,289009
Olivia Rodrigo,Deja Vu,113437
The Weeknd & Ariana Grande,Save Your Tears,146428
Topic & A7S,Breaking Me,22202
Miguel,Sure Thing,108706
Nat King Cole,The Christmas Song (Merry Christmas To You),264069
Giveon,Heartbreak Anniversary,292491
Justin Bieber & Quavo,Intentions,97092
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,89063
Justin Bieber & Chance The Rapper,Holy,214336
Doja Cat,Woman,159302
Post Malone,Chemical,272598
Rosa Linn,Snap,95184
Apache 207,Roller,221772
The Weeknd & Ariana Grande,Save Your Tears,105269
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,237232
The Ronettes,Sleigh Ride,30322
The Ronettes,Sleigh Ride,135239
Rihanna,Lift Me Up,134511
SZA,Snooze,68888
Rihanna,Lift Me Up,188314
Bailey Zimmerman,Rock And A Hard Place,21397
Doja Cat & Nicki Minaj,Say So,14083
Nicki Minaj,Super Freaky Girl,214371
Drake & 21 Savage & Project Pat,Knife Talk,99229
Kodak Black,Super Gremlin,263418
SZA,Snooze,142266
Kodak Black,Super Gremlin,206135
Jose Feliciano,Feliz Navidad,801
The Weeknd,Blinding Lights,285905
Doja Cat,Woman,83343
The Ronettes,Sleigh Ride,240057
Doja Cat & Nicki Minaj,Say So,11366
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,117931
Billie Eilish,Happier Than Ever,243434
Doja Cat,Paint The Town Red,60306
Dove Cameron,Boyfriend,139439
Lil Nas X,Thats What I Want,111086
The Weeknd,Take My Breath,83934
Olivia Rodrigo,Vampire,142913
Glass Animals,Heat Waves,31888
Maroon 5,Memories,272317
Joji,Glimpse Of Us,160444
Brenda Lee,Rockin' Around The Christmas Tree,121005
Dua Lipa,Break My Heart,29751
Morgan Wallen,Thought You Should Know,49071
Lil Nas X,Montero (Call Me By Your Name),218133
Maneskin,Beggin',124546
Morgan Wallen,Thought You Should Know,11694
Kelly Clarkson,Underneath The Tree,151416
Luke Combs,Forever After All,159342
Topic & A7S,Breaking Me,295386
Kodak Black,Super Gremlin,227052
Harry Styles,As It Was,36820
The Weeknd & Ariana Grande,Save Your Tears,270402
Harry Styles,Watermelon Sugar,280553
Cardi B & Megan Thee Stallion,WAP,182920
Mariah Carey,All I Want For Christmas Is You,173573
Chris Brown & Young Thug,Go Crazy,163779
The Weeknd,Blinding Lights,20629
Jordan Davis & Luke Bryan,Buy Dirt,25527
Rihanna,Lift Me Up,239287
Gayle,abcdefu,163529
The Kid LAROI & Justin Bieber,Stay,104928
Lewis Capaldi,Before You Go,277753
Maroon 5,Memories,142744
Tate McRae,She's All I Wanna Be,54404
Gabby Barrett & Charlie Puth,I Hope,146285
Andy Williams,It's The Most Wonderful Time Of The Year,180304
Ed Sheeran,Eyes Closed,75113
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,88558
Post Malone,Circles,203222
Harry Styles,Watermelon Sugar,54463
Morgan Wallen,Sand In My Boots,144995
Olivia Rodrigo,Deja Vu,172122
Morgan Wallen,You Proof,161957
Maneskin,Beggin',266884
Morgan Wallen,Thought You Should Know,20877
The Kid LAROI & Justin Bieber,Stay,90308
Rema,Calm Down,213779
BTS,Butter,72399
Nicki Minaj,Super Freaky Girl,62364
Eslabon Armado & Peso Pluma,Ella Baila Sola,89627
Surf Mesa & Emilee,ILY (I Love You Baby),229351
Rema,Calm Down,173438
Gunna,Fukumean,123967
Nat King Cole,The Christmas Song (Merry Christmas To You),205656
Oliver Tree & Robin Schulz,Miss You,108613
Lewis Capaldi,Someone You Loved,1444
The Weeknd,Take My Breath,243972
Trevor Daniel,Falling,298370
DJ Ti.sto & Ava Max,The Motto,127108
Maroon 5,Memories,293975
Lewis Capaldi,Someone You Loved,206758
Drake & 21 Savage & Project Pat,Knife Talk,73051
Bad Bunny & Jhay Cortez,Dakiti,6363
Lady Gaga & Ariana Grande,Rain On Me,47444
Raye & 070 Shake,Escapism,288376
Miley Cyrus,Midnight Sky,94685
Harry Styles,Late Night Talking,146496
Lil Uzi Vert,Just Wanna Rock,65295
Jack Harlow,First Class,67448
Doja Cat & Nicki Minaj,Say So,200760
Morgan Wallen,Wasted On You,128918
Beyonce,Cuff It,201775
Pop Smoke & Lil Baby & DaBaby,For The Night,15319
Lil Nas X,Thats What I Want,268407
Post Malone,Chemical,31643
Libianca,People,2613
Ariana Grande,Positions,61140
Olivia Rodrigo,Deja Vu,148988
Kenya Grace,Strangers,43963
Coldplay & BTS,My Universe,218477
DJ Ti.sto,The Business,268668
Chris Brown,Under The Influence,285646
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,213399
Luke Combs,Fast Car,110770
Doja Cat,Woman,184131
David Guetta & Bebe Rexha,I'm Good (Blue),102075
Taylor Swift,Anti-Hero,106164
Saweetie & Doja Cat,Best Friend,270682
Lil Durk & J Cole,All My Life,8796
Lil Nas X,Thats What I Want,117802
Jelly Roll,Need A Favor,123755
Wham!,Last Christmas,89249
Morgan Wallen,Thinkin' Bout Me,200044
Harry Styles,Adore You,99375
Raye & 070 Shake,Escapism,276164
Tate McRae,She's All I Wanna Be,97143
Morgan Wallen,Sand In My Boots,244078
Steve Lacy,Bad Habit,148818
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,237070
Giveon,Heartbreak Anniversary,122260
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,251390
SAINt JHN,Roses,15578
Steve Lacy,Bad Habit,150688
The Kid LAROI,Without You,81920
Justin Bieber & Quavo,Intentions,162027
SZA,Kill Bill,35937
Lil Tjay & 6LACK,Calling My Phone,258479
The Kid LAROI & Justin Bieber,Stay,74367
Drake & Lil Durk,Laugh Now Cry Later,245840
Lil Nas X,Montero (Call Me By Your Name),102567
Morgan Wallen,Thinkin' Bout Me,77379
SZA,Kill Bill,244172
Doja Cat,Paint The Town Red,252044
Giveon,Heartbreak Anniversary,75260
Future & Drake,Life Is Good,50842
Gayle,abcdefu,276743
Ava Max,Kings & Queens,294488
WizKid & Justin Bieber & Tems,Essence,158050
SAINt JHN,Roses,92218
BTS,Dynamite,10065
Luke Combs,Fast Car,223519
Dove Cameron,Boyfriend,186986
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,240646
Pop Smoke & Lil Baby & DaBaby,For The Night,166708
Luke Combs,Forever After All,60842
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,268803
Billie Eilish,Happier Than Ever,88590
Billie Eilish,Happier Than Ever,76075
Billie Eilish,everything i wanted,116694
Ed Sheeran,Eyes Closed,74234
Zach Bryan,Something In The Orange,216445
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,169090
Doja Cat,Vegas,129592
Joel Corry & MNEK,Head & Heart,100453
Adele,Easy On Me,199166
Libianca,People,65823
Justin Bieber & Quavo,Intentions,72595
Zach Bryan,Something In The Orange,298651
Drake & 21 Savage,Jimmy Cooks,198344
Chris Brown,Under The Influence,296733
Miley Cyrus,Midnight Sky,82701
Burl Ives,A Holly Jolly Christmas,213969
Elton John & Dua Lipa,Cold Heart,139684
Nicki Minaj & Ice Spice with Aqua,Barbie World,132690
Walker Hayes,Fancy Like,246219
Olivia Rodrigo,Traitor,50355
Fifty Fifty,Cupid,139263
Wham!,Last Christmas,214882
Harry Styles,Late Night Talking,90576
Walker Hayes,Fancy Like,250112
Tom Odell,Another Love,190989
SAINt JHN,Roses (Imanbek Remix),89724
BTS,Dynamite,296770
Luke Combs,The Kind of Love We Make,26471
Doja Cat,Need To Know,7884
Post Malone & The Weeknd,One Right Now,184865
Luke Combs,Fast Car,168099
Luke Combs,Fast Car,263213
Beyonce,Break My Soul,261457
JVKE,golden hour,185836
SAINt JHN,Roses (Imanbek Remix),238330
Lil Tjay & 6LACK,Calling My Phone,136819
SZA,Snooze,73825
Raye & 070 Shake,Escapism,123623
Toosii,Favorite Song,251728
Glass Animals,Heat Waves,238983
Drake & Lil Durk,Laugh Now Cry Later,139806
AJR,Bang!,155125
BTS,Butter,69360
Nicki Minaj,Super Freaky Girl,203435
Andy Williams,It's The Most Wonderful Time Of The Year,292148
Dove Cameron,Boyfriend,39527
Billie Eilish,Happier Than Ever,290025
Raye & 070 Shake,Escapism,258750
Beyonce,Break My Soul,217896
Justin Bieber & Chance The Rapper,Holy,228589
Post Malone,Circles,75692
Luke Combs,Forever After All,12564
Post Malone & Doja Cat,I Like You (A Happier Song),108656
Dua Lipa & DaBaby,Levitating,30118
Ed Sheeran,Bad Habits,273072
Future & Drake & Tems,WAIT FOR U,126573
Billie Eilish,Happier Than Ever,51481
Steve Lacy,Bad Habit,226351
Justin Bieber & Chance The Rapper,Holy,121386
CJ,Whoopty,241353
Rihanna,Lift Me Up,291452
Gunna,Fukumean,94387
SAINt JHN,Roses (Imanbek Remix),146138
Bad Bunny & Jhay Cortez,Dakiti,282461
Miguel,Sure Thing,17040
Billie Eilish,What Was I Made For?,260694
Lil Tjay & 6LACK,Calling My Phone,276357
Roddy Ricch,The Box,259080
Justin Bieber & Quavo,Intentions,286894
Olivia Rodrigo,Good 4 U,189527
Toosii,Favorite Song,257932
Lewis Capaldi,Before You Go,52129
Lewis Capaldi,Before You Go,269868
The Kid LAROI & Justin Bieber,Stay,185481
Drake & Future & Young Thug,Way 2 Sexy,183413
The Ronettes,Sleigh Ride,129337
SAINt JHN,Roses,81487
Dua Lipa & DaBaby,Levitating,178538
Walker Hayes,Fancy Like,217649
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,249855
Beyonce,Cuff It,294825
Luke Combs,Forever After All,232013
Burl Ives,A Holly Jolly Christmas,246342
Maroon 5,Memories,44551
Nat King Cole,The Christmas Song (Merry Christmas To You),235611
Ed Sheeran,Shivers,32929
The Ronettes,Sleigh Ride,229832
Dua Lipa,Break My Heart,88152
Oliver Tree & Robin Schulz,Miss You,260597
Post Malone,Circles,78775
Justin Bieber & Quavo,Intentions,261985
The Weeknd,Blinding Lights,64936
Lil Uzi Vert,Just Wanna Rock,90407
Kenya Grace,Strangers,11453
Burl Ives,A Holly Jolly Christmas,289475
Lil Nas & Jack Harlow,Industry Baby,258041
Nathan Evans,Wellerman,73175
Rema & Selena Gomez,Calm Down,102877
Lil Nas X,Montero (Call Me By Your Name),231292
Nicki Minaj & Ice Spice with Aqua,Barbie World,239626
Doja Cat,Woman,278576
Chris Brown,Under The Influence,203805
Andy Williams,It's The Most Wonderful Time Of The Year,120714
Oliver Tree & Robin Schulz,Miss You,251829
Lady Gaga & Ariana Grande,Rain On Me,245961
Maroon 5,Memories,289739
Giveon,Heartbreak Anniversary,127594
The Killers,Mr Brightside,295521
WizKid & Justin Bieber & Tems,Essence,103659
Masked Wolf,Astronaut In The Ocean,84338
Post Malone,Circles,100010
Nicki Minaj & Ice Spice with Aqua,Barbie World,167858
OneRepublic,I Ain't Worried,89828
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,15992
Rosa Linn,Snap,28346
Giveon,Heartbreak Anniversary,185063
Tate McRae,Greedy,138936
Dua Lipa & DaBaby,Levitating,173028
Chris Brown,Under The Influence,223919
Future & Drake & Tems,WAIT FOR U,270555
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,283373
Libianca,People,293022
Jose Feliciano,Feliz Navidad,62383
Rihanna,Lift Me Up,87938
Maroon 5,Memories,262343
Billie Eilish,Happier Than Ever,211796
The Ronettes,Sleigh Ride,246377
The Weeknd,Blinding Lights,60259
Doja Cat & Nicki Minaj,Say So,149773
Camila Cabello & Ed Sheeran,Bam Bam,231456
SAINt JHN,Roses,197737
Tate McRae,She's All I Wanna Be,233271
Trevor Daniel,Falling,150653
Lizzo,About Damn Time,147534
Lewis Capaldi,Before You Go,224115
Nat King Cole,The Christmas Song (Merry Christmas To You),30274
Beyonce,Cuff It,29832
Miley Cyrus,Midnight Sky,248605
Taylor Swift,Lavender Haze,116460
Lil Mosey,Blueberry Faygo,258367
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),52224
Cardi B,Up,78863
Drake & Future & Young Thug,Way 2 Sexy,196986
Lost Frequencies & Calum Scott,Where Are You Now,209482
Kane Brown With Katelyn Brown,Thank God,211021
Michael Buble,It's Beginning To Look A Lot Like Christmas,167593
Future & Drake,Life Is Good,175596
JVKE,golden hour,17365
Jelly Roll,Need A Favor,158536
Harry Styles,As It Was,27237
Morgan Wallen,Thinkin' Bout Me,58613
Rihanna,Lift Me Up,51233
Morgan Wallen,Last Night,84085
Harry Styles,Adore You,71451
Olivia Rodrigo,Vampire,14940
Sam Smith & Kim Petras,Unholy,87376
Billie Eilish,What Was I Made For?,4127
Harry Styles,As It Was,255631
Maren Morris,The Bones,29262
Saweetie & Doja Cat,Best Friend,216063
Billie Eilish,Therefore I Am,234254
SAINt JHN,Roses,187557
Oliver Tree & Robin Schulz,Miss You,135173
Apache 207,Roller,180343
Ariana Grande,Santa Tell Me,278729
Cardi B & Megan Thee Stallion,WAP,126483
Kelly Clarkson,Underneath The Tree,223863
Dove Cameron,Boyfriend,247528
Lizzo,About Damn Time,179281
Libianca,People,54841
Morgan Wallen,Last Night,115062
Cardi B & Megan Thee Stallion,WAP,265989
Future & Drake,Life Is Good,119211
Ed Sheeran,Bad Habits,47818
Lizzo,About Damn Time,43134
Justin Bieber,Ghost,234049
Giveon,Heartbreak Anniversary,146149
Gabby Barrett & Charlie Puth,I Hope,255880
Billie Eilish,Therefore I Am,119226
Giveon,Heartbreak Anniversary,259832
Joji,Glimpse Of Us,104290
Acraze & Cherish,Do It To It,26001
Doja Cat & Nicki Minaj,Say So,293734
Morgan Wallen,Wasted On You,49219
Billie Eilish,everything i wanted,297626
Nicki Minaj & Ice Spice with Aqua,Barbie World,58958
Dua Lipa,Don't Start Now,41246
Taylor Swift,Anti-Hero,259804
Andy Williams,It's The Most Wonderful Time Of The Year,267328
Powfu & Beabadoobee,Death Bed,254822
Post Malone & Doja Cat,I Like You (A Happier Song),157280
Miguel,Sure Thing,278600
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,297727
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,272109
Kenya Grace,Strangers,256816
Ariana Grande,Positions,184716
Cardi B & Megan Thee Stallion,WAP,81999
Drake & 21 Savage,Jimmy Cooks,245005
Roddy Ricch,The Box,167078
Internet Money & Gunna & Don Toliver & NAV,Lemonade,28872
Olivia Rodrigo,Good 4 U,267532
The Weeknd & Ariana Grande,Die For You,283674
Billie Eilish,Happier Than Ever,228137
Em Beihold,Numb Little Bug,260806
Post Malone,Chemical,27286
Drake,Toosie Slide,63771
Gayle,abcdefu,30839
Pop Smoke & Lil Baby & DaBaby,For The Night,113318
Drake,Toosie Slide,2707
Gunna,Fukumean,59187
Beyonce,Cuff It,127222
Camila Cabello & Ed Sheeran,Bam Bam,95221
Bailey Zimmerman,Rock And A Hard Place,2292
Polo G,Rapstar,250890
Jose Feliciano,Feliz Navidad,37508
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,76901
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,40899
Jose Feliciano,Feliz Navidad,29215
Morgan Wallen,Thinkin' Bout Me,241252
Fireboy DML & Ed Sheeran,Peru,267633
Shouse,Love Tonight,244049
Miguel,Sure Thing,24875
Rihanna,Lift Me Up,39707
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,144654
Post Malone,Chemical,224285
OneRepublic,I Ain't Worried,291823
Toosii,Favorite Song,279749
Masked Wolf,Astronaut In The Ocean,206393
Kate Bush,Running Up That Hill (A Deal With God),77104
Rema,Calm Down,172377
Nicki Minaj & Ice Spice with Aqua,Barbie World,227018
Post Malone & Doja Cat,I Like You (A Happier Song),171694
Zach Bryan & Kacey Musgraves,I Remember Everything,163032
David Kushner,Daylight,261350
OneRepublic,I Ain't Worried,35427
Sam Smith & Kim Petras,Unholy,183007
Billie Eilish,Therefore I Am,286832
Saweetie & Doja Cat,Best Friend,148556
Surf Mesa & Emilee,ILY (I Love You Baby),118251
Lil Durk & J Cole,All My Life,233917
Billie Eilish,everything i wanted,149022
Dua Lipa,Break My Heart,167404
DJ Ti.sto & Ava Max,The Motto,286458
Toosii,Favorite Song,213806
Zach Bryan & Kacey Musgraves,I Remember Everything,202168
Future & Drake,Life Is Good,183932
Jose Feliciano,Feliz Navidad,281618
The Weeknd & Ariana Grande,Die For You,45683
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,159507
Coi Leray,Players,228383
Imagine Dragons & JID,Enemy,43771
Billie Eilish,Therefore I Am,207873
Dua Lipa,Dance The Night,83095
Lil Uzi Vert,Just Wanna Rock,268652
Latto,Big Energy,268332
Lizzo,About Damn Time,194978
Ariana Grande,Positions,256454
Polo G,Rapstar,8911
Chris Brown,Under The Influence,133070
Jordan Davis & Luke Bryan,Buy Dirt,166474
Bad Bunny,Titi me pregunto,47171
Chris Brown,Under The Influence,251794
Jordan Davis & Luke Bryan,Buy Dirt,116560
Kane Brown With Katelyn Brown,Thank God,49350
Luke Combs,The Kind of Love We Make,220810
Giveon,Heartbreak Anniversary,87104
Dua Lipa & DaBaby,Levitating,71335
Brenda Lee,Rockin' Around The Christmas Tree,136977
Em Beihold,Numb Little Bug,185559
Lil Uzi Vert,Just Wanna Rock,206213
Olivia Rodrigo,Good 4 U,77915
Justin Bieber,Ghost,223538
AJR,Bang!,188134
Maren Morris,The Bones,375
Gunna,Fukumean,228196
Doja Cat,Vegas,85046
Coi Leray,Players,145811
Cardi B & Megan Thee Stallion,WAP,145948
Morgan Wallen,Thought You Should Know,134856
Billie Eilish,everything i wanted,70108
Lil Tjay & 6LACK,Calling My Phone,234743
Lil Uzi Vert,Just Wanna Rock,226261
Trevor Daniel,Falling,20669
Maroon 5,Memories,94342
Future & Drake,Life Is Good,165948
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,40118
Jack Harlow,First Class,225993
Billie Eilish,Happier Than Ever,166216
Bad Bunny & Jhay Cortez,Dakiti,268368
The Kid LAROI & Justin Bieber,Stay,211289
Morgan Wallen,You Proof,177258
Lil Tjay & 6LACK,Calling My Phone,34906
Powfu & Beabadoobee,Death Bed,195426
Zach Bryan,Something In The Orange,63072
Future & Drake,Life Is Good,214553
The Kid LAROI,Without You,213469
Lil Nas X,Montero (Call Me By Your Name),123517
Apache 207,Roller,32933
Olivia Rodrigo,Vampire,11697
Luke Combs,Fast Car,47199
Rosa Linn,Snap,202244
Olivia Rodrigo,Traitor,176915
Arizona Zervas,Roxanne,289644
Stephen Sanchez,Until I Found You,286622
Joel Corry & MNEK,Head & Heart,163006
Toosii,Favorite Song,285813
Luke Combs,Fast Car,109206
Walker Hayes,Fancy Like,72985
Gayle,abcdefu,205028
Harry Styles,Watermelon Sugar,158108
Fifty Fifty,Cupid,89483
Bad Bunny & Jhay Cortez,Dakiti,16815
Jordan Davis & Luke Bryan,Buy Dirt,59444
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,151916
SZA,Kill Bill,76245
Coldplay & BTS,My Universe,138227
Morgan Wallen,Wasted On You,70336
Roddy Ricch,The Box,93632
Lewis Capaldi,Before You Go,223728
Jelly Roll,Need A Favor,155269
Roddy Ricch,The Box,110027
Cardi B & Megan Thee Stallion,WAP,88321
Cardi B,Up,39181
DJ Ti.sto,The Business,148756
Morgan Wallen,Thinkin' Bout Me,166333
Gayle,abcdefu,13347
Stephen Sanchez,Until I Found You,108222
Morgan Wallen,Sand In My Boots,280818
Maneskin,Beggin',31010
Brenda Lee,Rockin' Around The Christmas Tree,84077
Dua Lipa & DaBaby,Levitating,69775
