artist,track_name,ms_played
Pop Smoke,What You Know Bout Love,280895
Apache 207,Roller,268631
Miguel,Sure Thing,164369
AJR,Bang!,112112
Doja Cat & The Weeknd,You Right,209657
JVKE,golden hour,155340
Cole Swindell,She Had Me At Heads Carolina,205464
Morgan Wallen,Wasted On You,298604
Bad Bunny & Jhay Cortez,Dakiti,175032
Latto,Big Energy,270243
Kate Bush,Running Up That Hill (A Deal With God),275141
Bobby Helms,Jingle Bell Rock,95377
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),219928
Surf Mesa & Emilee,ILY (I Love You Baby),185601
Lil Nas & Jack Harlow,Industry Baby,251135
CKay,Love Nwantiti,175223
Drake & 21 Savage,Jimmy Cooks,63991
Lil Durk & J Cole,All My Life,20347
Nathan Evans,Wellerman,178288
Elton John & Dua Lipa,Cold Heart,187938
Future & Drake,Life Is Good,210141
Cardi B & Megan Thee Stallion,WAP,198026
Beyonce,Cuff It,41535
Billie Eilish,Bad Guy,59043
Toosii,Favorite Song,256459
Coldplay & BTS,My Universe,38399
JVKE,golden hour,61151
Lil Uzi Vert,Just Wanna Rock,153253
SZA,Snooze,201327
Trevor Daniel,Falling,85208
The Weeknd,Take My Breath,129523
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,168872
Lil Nas X,Thats What I Want,278158
Rema,Calm Down,146076
Drake & 21 Savage,Jimmy Cooks,160468
Ed Sheeran,Bad Habits,112222
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,262007
Future & Drake & Tems,WAIT FOR U,86905
Coi Leray,Players,142661
Doja Cat,Paint The Town Red,239109
Post Malone & The Weeknd,One Right Now,172950
Michael Buble,It's Beginning To Look A Lot Like Christmas,15710
Andy Williams,It's The Most Wonderful Time Of The Year,265102
DaBaby & Roddy Ricch,Rockstar,158936
SAINt JHN,Roses (Imanbek Remix),85200
Lizzo,About Damn Time,253823
Ed Sheeran,Eyes Closed,125658
Lil Durk & J Cole,All My Life,221848
Justin Bieber & Daniel Caesar & Giveon,Peaches,193707
Doja Cat,Need To Know,206520
Olivia Rodrigo,Good 4 U,248713
Lady Gaga & Ariana Grande,Rain On Me,297737
The Killers,Mr Brightside,68615
Roddy Ricch,The Box,130229
CJ,Whoopty,204476
Raye & 070 Shake,Escapism,291936
DaBaby & Roddy Ricch,Rockstar,291922
Justin Bieber & Chance The Rapper,Holy,107636
Rema,Calm Down,231293
Taylor Swift,Lavender Haze,235947
Elton John & Dua Lipa,Cold Heart,291451
The Weeknd,Blinding Lights,280126
Tom Odell,Another Love,86387
Taylor Swift,Lavender Haze,290306
Doja Cat & The Weeknd,You Right,180226
Em Beihold,Numb Little Bug,148921
Farruko,Pepas,80324
Chris Brown,Under The Influence,58472
Billie Eilish,Bad Guy,121250
Meghan Trainor,Made You Look,43045
Tones & I,Dance Monkey,206009
Doja Cat & The Weeknd,You Right,160842
Toosii,Favorite Song,164230
Gunna,Fukumean,279208
Harry Styles,As It Was,292794
Doja Cat & SZA,Kiss Me More,157648
Fireboy DML & Ed Sheeran,Peru,65167
Apache 207,Roller,159901
Latto,Big Energy,175712
David Guetta & Bebe Rexha,I'm Good (Blue),57872
Nicki Minaj,Super Freaky Girl,154975
24kGoldn & Iann Dior,Mood,167274
Gabby Barrett & Charlie Puth,I Hope,101703
Farruko,Pepas,2117
Miley Cyrus,Midnight Sky,269543
Kate Bush,Running Up That Hill (A Deal With God),48234
Topic & A7S,Breaking Me,142428
David Guetta & Bebe Rexha,I'm Good (Blue),114085
CKay,Love Nwantiti,121132
Doja Cat,Paint The Town Red,88580
Jelly Roll,Need A Favor,222397
Jack Harlow,First Class,211367
Masked Wolf,Astronaut In The Ocean,177540
Beyonce,Break My Soul,60794
Lizzo,About Damn Time,240267
Tones & I,Dance Monkey,188821
Joji,Glimpse Of Us,12109
Zach Bryan,Something In The Orange,45335
Beyonce,Cuff It,195124
Oliver Tree & Robin Schulz,Miss You,197784
Rihanna,Lift Me Up,116531
DJ Ti.sto,The Business,198137
Burl Ives,A Holly Jolly Christmas,179712
Stephen Sanchez,Until I Found You,160851
Coi Leray,Players,198737
Cole Swindell,She Had Me At Heads Carolina,259723
Morgan Wallen,Last Night,68706
Taylor Swift,Cruel Summer,95267
Apache 207,Roller,264984
Camila Cabello & DaBaby,My Oh My,176510
Drake & 21 Savage & Project Pat,Knife Talk,84250
Mariah Carey,All I Want For Christmas Is You,140326
Adele,Easy On Me,147486
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),35315
Apache 207,Roller,292178
DaBaby & Roddy Ricch,Rockstar,13854
Joel Corry & MNEK,Head & Heart,293320
Mariah Carey,All I Want For Christmas Is You,284922
Drake,Toosie Slide,65481
Taylor Swift,Anti-Hero,248034
Taylor Swift,Lavender Haze,142645
Taylor Swift,Cruel Summer,257904
JVKE,golden hour,73917
Lil Uzi Vert,Just Wanna Rock,283669
Fifty Fifty,Cupid,270574
Sam Smith & Kim Petras,Unholy,133051
DaBaby & Roddy Ricch,Rockstar,247732
Lil Durk & J Cole,All My Life,238050
Rema & Selena Gomez,Calm Down,116722
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,256750
Drake,Toosie Slide,74868
Libianca,People,44290
CKay,Love Nwantiti,90039
Justin Bieber,Ghost,18077
Lil Nas X,Montero (Call Me By Your Name),21828
Tones & I,Dance Monkey,219603
Cardi B,Up,240769
The Kid LAROI,Without You,22838
Steve Lacy,Bad Habit,90207
Drake & Lil Durk,Laugh Now Cry Later,219231
Sam Smith & Kim Petras,Unholy,44353
Pop Smoke,What You Know Bout Love,288332
Doja Cat,Paint The Town Red,1444
Lizzo,About Damn Time,265106
Justin Bieber,Ghost,148105
Acraze & Cherish,Do It To It,87998
Masked Wolf,Astronaut In The Ocean,125767
Dua Lipa,Don't Start Now,17470
Harry Styles,Watermelon Sugar,98719
Tate McRae,She's All I Wanna Be,76622
Glass Animals,Heat Waves,217352
Lil Nas & Jack Harlow,Industry Baby,15500
Maren Morris,The Bones,4504
Metro Boomin, The Weeknd & 21 Savage,Creepin',272694
Miguel,Sure Thing,43600
Cardi B & Megan Thee Stallion,WAP,155979
Nicki Minaj,Super Freaky Girl,200575
Michael Buble,It's Beginning To Look A Lot Like Christmas,153744
Eslabon Armado & Peso Pluma,Ella Baila Sola,262645
Post Malone,Circles,19462
Farruko,Pepas,207851
Harry Styles,As It Was,292932
Nicky Youre & dazy,Sunroof,264798
Bobby Helms,Jingle Bell Rock,254162
Tate McRae,She's All I Wanna Be,156583
SZA,Kill Bill,63760
Drake & 21 Savage,Rich Flex,113856
Luke Combs,Forever After All,139309
Morgan Wallen,Sand In My Boots,112523
Roddy Ricch,The Box,184575
Drake & 21 Savage & Project Pat,Knife Talk,216337
Kodak Black,Super Gremlin,273895
Camila Cabello & DaBaby,My Oh My,125609
Olivia Rodrigo,Deja Vu,113800
Joel Corry & MNEK,Head & Heart,185000
Dove Cameron,Boyfriend,194869
Doja Cat & SZA,Kiss Me More,284517
Coi Leray,Players,273920
Powfu & Beabadoobee,Death Bed,240923
Trevor Daniel,Falling,238817
Future & Drake & Tems,WAIT FOR U,61065
Morgan Wallen,Wasted On You,14142
Giveon,Heartbreak Anniversary,149971
Lil Durk & J Cole,All My Life,186818
Fireboy DML & Ed Sheeran,Peru,81720
Kate Bush,Running Up That Hill (A Deal With God),179489
Chris Brown & Young Thug,Go Crazy,271225
Morgan Wallen,Wasted On You,181537
Chris Brown,Under The Influence,222931
Nicky Youre & dazy,Sunroof,55027
The Ronettes,Sleigh Ride,145905
BTS,Dynamite,44997
Coi Leray,Players,107222
Chris Brown & Young Thug,Go Crazy,186001
Sam Smith & Kim Petras,Unholy,127735
Harry Styles,Adore You,133117
Drake,Toosie Slide,217246
The Weeknd & Ariana Grande,Save Your Tears,267754
Chris Brown,Under The Influence,75311
Drake & 21 Savage & Project Pat,Knife Talk,105879
Elton John & Dua Lipa,Cold Heart,112480
The Weeknd & Ariana Grande,Save Your Tears,296849
Lil Durk & J Cole,All My Life,16651
Gayle,abcdefu,199326
Drake & 21 Savage & Project Pat,Knife Talk,16940
Walker Hayes,Fancy Like,131651
Rosa Linn,Snap,209632
Bad Bunny & Chencho Corleone,Me porto bonito,95153
Imagine Dragons & JID,Enemy,274720
Lost Frequencies & Calum Scott,Where Are You Now,173610
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,134266
Arizona Zervas,Roxanne,211065
Gunna,Fukumean,115943
Andy Williams,It's The Most Wonderful Time Of The Year,115472
Drake & 21 Savage & Project Pat,Knife Talk,291056
SZA,Kill Bill,178631
Lizzo,About Damn Time,75039
Eslabon Armado & Peso Pluma,Ella Baila Sola,243173
Drake & 21 Savage,Jimmy Cooks,115736
Lil Nas X,Thats What I Want,86460
Zach Bryan,Something In The Orange,174884
Jelly Roll,Need A Favor,235552
Taylor Swift,Cruel Summer,158858
Post Malone,Chemical,185026
Wham!,Last Christmas,132242
Future & Drake,Life Is Good,34685
Steve Lacy,Bad Habit,48393
Camila Cabello & Ed Sheeran,Bam Bam,56002
Tones & I,Dance Monkey,64029
Coi Leray,Players,244687
Topic & A7S,Breaking Me,126597
Justin Bieber & Daniel Caesar & Giveon,Peaches,143061
Michael Buble,It's Beginning To Look A Lot Like Christmas,252577
Toosii,Favorite Song,64014
Lil Tjay & 6LACK,Calling My Phone,72556
Kate Bush,Running Up That Hill (A Deal With God),105443
24kGoldn & Iann Dior,Mood,186503
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,119896
Ed Sheeran,Bad Habits,86972
Rihanna,Lift Me Up,147185
Lewis Capaldi,Before You Go,267459
Lil Mosey,Blueberry Faygo,111961
Doja Cat,Woman,37583
Miley Cyrus,Flowers,243687
Beyonce,Cuff It,115284
The Weeknd,Blinding Lights,260744
Drake & 21 Savage & Project Pat,Knife Talk,247046
Nicki Minaj & Ice Spice with Aqua,Barbie World,2192
Harry Styles,Watermelon Sugar,9881
Topic & A7S,Breaking Me,229858
Giveon,Heartbreak Anniversary,50192
Meghan Trainor,Made You Look,287700
Andy Williams,It's The Most Wonderful Time Of The Year,26030
Powfu & Beabadoobee,Death Bed,76194
Giveon,Heartbreak Anniversary,73568
Kate Bush,Running Up That Hill (A Deal With God),225673
DJ Ti.sto & Ava Max,The Motto,291954
Wham!,Last Christmas,128089
Zach Bryan,Something In The Orange,130315
Oliver Tree & Robin Schulz,Miss You,225101
Sam Smith & Kim Petras,Unholy,171225
Raye & 070 Shake,Escapism,277716
Maneskin,Beggin',223358
Luke Combs,The Kind of Love We Make,188178
Kane Brown With Katelyn Brown,Thank God,237689
Luke Combs,The Kind of Love We Make,244872
Glass Animals,Heat Waves,180034
Saweetie & Doja Cat,Best Friend,2830
Chris Brown & Young Thug,Go Crazy,170815
Apache 207,Roller,78867
Powfu & Beabadoobee,Death Bed,70788
Kelly Clarkson,Underneath The Tree,172478
Morgan Wallen,Last Night,293240
Lil Nas & Jack Harlow,Industry Baby,265768
Saweetie & Doja Cat,Best Friend,67849
Ed Sheeran,Shivers,204640
The Weeknd,Blinding Lights,169669
Tate McRae,You Broke Me First,293864
Topic & A7S,Breaking Me,56550
Miguel,Sure Thing,35238
Lil Nas X,Thats What I Want,74864
Dua Lipa,Break My Heart,260842
Trevor Daniel,Falling,100265
Tate McRae,You Broke Me First,144742
Cole Swindell,She Had Me At Heads Carolina,220735
Toosii,Favorite Song,81059
Miley Cyrus,Flowers,211178
Fireboy DML & Ed Sheeran,Peru,298870
Post Malone & The Weeknd,One Right Now,203871
Rema & Selena Gomez,Calm Down,188222
Post Malone & The Weeknd,One Right Now,222763
Giveon,Heartbreak Anniversary,194018
Bad Bunny & Jhay Cortez,Dakiti,260164
Andy Williams,It's The Most Wonderful Time Of The Year,64000
Chris Brown,Under The Influence,94531
Olivia Rodrigo,Drivers License,130439
Brenda Lee,Rockin' Around The Christmas Tree,231304
Internet Money & Gunna & Don Toliver & NAV,Lemonade,243376
Brenda Lee,Rockin' Around The Christmas Tree,97122
SAINt JHN,Roses (Imanbek Remix),240586
Beyonce,Break My Soul,211459
Doja Cat & Nicki Minaj,Say So,252149
Metro Boomin, The Weeknd & 21 Savage,Creepin',64244
BTS,Dynamite,181467
Luke Combs,Fast Car,207163
Zach Bryan,Something In The Orange,82218
Cardi B,Up,290240
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,181335
Bailey Zimmerman,Rock And A Hard Place,240370
Harry Styles,Watermelon Sugar,179819
Ariana Grande,Santa Tell Me,184873
Toosii,Favorite Song,286694
Morgan Wallen,You Proof,219470
Camila Cabello & Ed Sheeran,Bam Bam,77842
Rihanna,Lift Me Up,279983
Gayle,abcdefu,265044
Lewis Capaldi,Before You Go,127421
Roddy Ricch,The Box,126986
Bobby Helms,Jingle Bell Rock,231207
SZA,Snooze,7439
Drake & 21 Savage,Jimmy Cooks,72487
Doja Cat,Paint The Town Red,107722
Toosii,Favorite Song,294770
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,102588
SZA,Kill Bill,235468
The Kid LAROI & Justin Bieber,Stay,295462
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,286391
Morgan Wallen,You Proof,75237
Miley Cyrus,Flowers,208589
Kate Bush,Running Up That Hill (A Deal With God),69375
Fifty Fifty,Cupid,82939
Steve Lacy,Bad Habit,179593
Wham!,Last Christmas,286637
Surf Mesa & Emilee,ILY (I Love You Baby),291520
Powfu & Beabadoobee,Death Bed,213673
The Weeknd,Blinding Lights,21306
The Kid LAROI,Without You,89890
Drake & Lil Durk,Laugh Now Cry Later,265223
Post Malone & Doja Cat,I Like You (A Happier Song),226504
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,168577
Kelly Clarkson,Underneath The Tree,145805
Bad Bunny,Titi me pregunto,205686
Shouse,Love Tonight,211562
Fifty Fifty,Cupid,110964
Billie Eilish,Therefore I Am,218182
Bobby Helms,Jingle Bell Rock,167239
David Guetta & Bebe Rexha,I'm Good (Blue),167374
DJ Ti.sto & Ava Max,The Motto,270995
Justin Bieber & Chance The Rapper,Holy,26737
Polo G,Rapstar,115971
Brenda Lee,Rockin' Around The Christmas Tree,170060
Gabby Barrett & Charlie Puth,I Hope,273104
Miley Cyrus,Flowers,103243
Saweetie & Doja Cat,Best Friend,155404
Drake & 21 Savage & Project Pat,Knife Talk,147975
Ed Sheeran,Bad Habits,137882
BTS,Dynamite,291894
Tate McRae,She's All I Wanna Be,269201
Chris Brown & Young Thug,Go Crazy,19715
24kGoldn & Iann Dior,Mood,200494
Fifty Fifty,Cupid,255971
SAINt JHN,Roses,234679
Trevor Daniel,Falling,246102
Lil Nas X,Thats What I Want,38603
Jordan Davis & Luke Bryan,Buy Dirt,53629
Toosii,Favorite Song,137749
Morgan Wallen,You Proof,122044
Harry Styles,Late Night Talking,70270
Olivia Rodrigo,Traitor,259827
Zach Bryan & Kacey Musgraves,I Remember Everything,241033
Bad Bunny,Titi me pregunto,28034
Pop Smoke & Lil Baby & DaBaby,For The Night,175068
Lil Nas & Jack Harlow,Industry Baby,30646
Tate McRae,Greedy,63096
The Weeknd,Take My Breath,264585
Cardi B,Up,108694
Andy Williams,It's The Most Wonderful Time Of The Year,171086
CJ,Whoopty,226386
Morgan Wallen,You Proof,24786
Bobby Helms,Jingle Bell Rock,23883
Post Malone & Doja Cat,I Like You (A Happier Song),64732
Maren Morris,The Bones,174638
Dua Lipa,Break My Heart,286093
Toosii,Favorite Song,284757
DaBaby & Roddy Ricch,Rockstar,111694
Coi Leray,Players,269671
Doja Cat,Woman,35543
SZA,Snooze,12503
Dove Cameron,Boyfriend,115260
Justin Bieber & Daniel Caesar & Giveon,Peaches,260853
Saweetie & Doja Cat,Best Friend,37623
Future & Drake,Life Is Good,167344
Gabby Barrett & Charlie Puth,I Hope,257647
Latto,Big Energy,241995
Coldplay & BTS,My Universe,76416
Dua Lipa & DaBaby,Levitating,173912
Post Malone,Chemical,218330
Doja Cat & Nicki Minaj,Say So,231481
Justin Bieber & Chance The Rapper,Holy,205925
Eslabon Armado & Peso Pluma,Ella Baila Sola,24027
Roddy Ricch,The Box,36260
Post Malone & The Weeknd,One Right Now,162255
Adele,Easy On Me,185411
Lil Durk & J Cole,All My Life,130141
Olivia Rodrigo,Deja Vu,70232
Jose Feliciano,Feliz Navidad,22041
Lil Tjay & 6LACK,Calling My Phone,273109
SAINt JHN,Roses,21646
Ava Max,Kings & Queens,256833
Shouse,Love Tonight,132557
Stephen Sanchez,Until I Found You,167292
Roddy Ricch,The Box,186265
Dua Lipa & DaBaby,Levitating,91196
Drake & Lil Durk,Laugh Now Cry Later,60479
The Weeknd & Ariana Grande,Save Your Tears,295765
Arizona Zervas,Roxanne,142419
Nathan Evans,Wellerman,254200
Morgan Wallen,Thought You Should Know,161142
JVKE,golden hour,292273
Doja Cat & SZA,Kiss Me More,106604
Surf Mesa & Emilee,ILY (I Love You Baby),254444
Michael Buble,It's Beginning To Look A Lot Like Christmas,192903
Fifty Fifty,Cupid,102873
Andy Williams,It's The Most Wonderful Time Of The Year,70437
Jose Feliciano,Feliz Navidad,146334
DaBaby & Roddy Ricch,Rockstar,154890
Dua Lipa & DaBaby,Levitating,287177
Miley Cyrus,Midnight Sky,271531
Mariah Carey,All I Want For Christmas Is You,83053
Doja Cat,Paint The Town Red,107737
SZA,Snooze,239291
Morgan Wallen,Sand In My Boots,232088
Drake & Future & Young Thug,Way 2 Sexy,222152
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,277373
Chris Brown & Young Thug,Go Crazy,250286
Stephen Sanchez,Until I Found You,171681
Taylor Swift,Cruel Summer,182544
Dua Lipa,Dance The Night,193067
Libianca,People,31562
Ed Sheeran,Eyes Closed,172858
Rosa Linn,Snap,26095
Justin Bieber & Chance The Rapper,Holy,144311
AJR,Bang!,35995
Zach Bryan & Kacey Musgraves,I Remember Everything,281739
JVKE,golden hour,174697
Billie Eilish,Happier Than Ever,52383
CKay,Love Nwantiti,234304
Rema,Calm Down,250599
The Kid LAROI,Without You,236358
Taylor Swift,Lavender Haze,3125
Lizzo,About Damn Time,92548
Drake & 21 Savage & Project Pat,Knife Talk,231375
The Weeknd & Ariana Grande,Save Your Tears,266120
SAINt JHN,Roses,148568
Bad Bunny & Chencho Corleone,Me porto bonito,269036
Post Malone,Chemical,39988
Luke Combs,Forever After All,274266
Michael Buble,It's Beginning To Look A Lot Like Christmas,168791
Michael Buble,It's Beginning To Look A Lot Like Christmas,95286
Camila Cabello & Ed Sheeran,Bam Bam,249414
Post Malone,Chemical,118457
Coi Leray,Players,281605
Doja Cat & SZA,Kiss Me More,286196
Coldplay & BTS,My Universe,90497
Wham!,Last Christmas,136877
Pop Smoke & Lil Baby & DaBaby,For The Night,59155
The Ronettes,Sleigh Ride,51584
Lil Tjay & 6LACK,Calling My Phone,161349
Toosii,Favorite Song,36351
Ariana Grande,Positions,73395
Luke Combs,Forever After All,143877
Justin Bieber & Chance The Rapper,Holy,69291
Nicky Youre & dazy,Sunroof,218029
Taylor Swift,Lavender Haze,126281
CKay,Love Nwantiti,60413
Taylor Swift,Lavender Haze,114976
Billie Eilish,What Was I Made For?,144288
Nicky Youre & dazy,Sunroof,138223
Joel Corry & MNEK,Head & Heart,120691
SZA,Snooze,698
Drake & Future & Young Thug,Way 2 Sexy,210910
Justin Bieber & Quavo,Intentions,207190
Saweetie & Doja Cat,Best Friend,77849
Dua Lipa,Don't Start Now,72665
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,64417
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),168071
Justin Bieber & Chance The Rapper,Holy,46930
Doja Cat,Need To Know,182871
Justin Bieber & Daniel Caesar & Giveon,Peaches,54251
Jack Harlow,First Class,277485
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,278068
Bad Bunny & Jhay Cortez,Dakiti,24333
The Killers,Mr Brightside,195422
Arizona Zervas,Roxanne,287598
Harry Styles,Watermelon Sugar,92095
Tom Odell,Another Love,126219
CJ,Whoopty,95053
Dua Lipa,Break My Heart,99252
Gabby Barrett & Charlie Puth,I Hope,233131
The Weeknd,Blinding Lights,135532
Surf Mesa & Emilee,ILY (I Love You Baby),225721
Bad Bunny & Chencho Corleone,Me porto bonito,193619
Olivia Rodrigo,Good 4 U,270951
The Weeknd,Take My Breath,3393
Mariah Carey,All I Want For Christmas Is You,221118
Justin Bieber & Daniel Caesar & Giveon,Peaches,282419
Ed Sheeran,Bad Habits,260303
Lewis Capaldi,Someone You Loved,120961
Luke Combs,Fast Car,258069
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,238349
Bad Bunny & Jhay Cortez,Dakiti,258491
JVKE,golden hour,294746
Surf Mesa & Emilee,ILY (I Love You Baby),30257
Drake & Lil Durk,Laugh Now Cry Later,139790
Miguel,Sure Thing,121421
Em Beihold,Numb Little Bug,265667
Lil Nas & Jack Harlow,Industry Baby,298771
Zach Bryan & Kacey Musgraves,I Remember Everything,52779
Lil Durk & J Cole,All My Life,203484
Brenda Lee,Rockin' Around The Christmas Tree,295418
Lil Nas & Jack Harlow,Industry Baby,217773
Billie Eilish,everything i wanted,82097
Adele,Easy On Me,38035
Morgan Wallen,Thinkin' Bout Me,223405
Taylor Swift,Cruel Summer,286764
Jelly Roll,Need A Favor,237235
Nat King Cole,The Christmas Song (Merry Christmas To You),246492
Bad Bunny & Chencho Corleone,Me porto bonito,217809
Tate McRae,You Broke Me First,255687
Bad Bunny & Jhay Cortez,Dakiti,163402
Imagine Dragons & JID,Enemy,20432
Maren Morris,The Bones,10057
Taylor Swift,Cruel Summer,60729
Dua Lipa & DaBaby,Levitating,192530
Drake & 21 Savage,Rich Flex,35821
Giveon,Heartbreak Anniversary,24579
Lil Durk & J Cole,All My Life,48009
SZA,Kill Bill,256306
Walker Hayes,Fancy Like,140618
Michael Buble,It's Beginning To Look A Lot Like Christmas,253620
Rosa Linn,Snap,217399
Raye & 070 Shake,Escapism,126397
Miguel,Sure Thing,141408
Maren Morris,The Bones,134818
Drake & 21 Savage,Jimmy Cooks,88452
Doja Cat & Nicki Minaj,Say So,131230
WizKid & Justin Bieber & Tems,Essence,11674
Surf Mesa & Emilee,ILY (I Love You Baby),107215
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,177378
Mariah Carey,All I Want For Christmas Is You,131684
Tate McRae,She's All I Wanna Be,239981
Lil Tjay & 6LACK,Calling My Phone,5029
Kelly Clarkson,Underneath The Tree,202939
Chris Brown,Under The Influence,177404
Justin Bieber,Ghost,185015
Joel Corry & MNEK,Head & Heart,185312
Taylor Swift,Anti-Hero,11538
Lil Tjay & 6LACK,Calling My Phone,71973
Topic & A7S,Breaking Me,73827
Glass Animals,Heat Waves,85129
Post Malone & Doja Cat,I Like You (A Happier Song),263170
